file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\tests\hosttests\test-apps\MultiDexLegacyAndException\src\com\android\multidexlegacyandexception\ExceptionInSecondaryDexWithSuperInMain.java,com.android.multidexlegacyandexception.ExceptionInSecondaryDexWithSuperInMain,class,1,3,2,1,0,4,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\media\java\android\media\Cea708CaptionRenderer.java,android.media.Cea708CCParser,class,10,12,2,10,118,1,0,23,0,0.87337667,0.0,0.0,14,0,1,12,0,1,2,0,0,0,22,19,16,6,0,0,20,0,18,613,10,1,13,1,32,31,144,106,56,74,4,1,9,0,341,0,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\services\core\java\com\android\server\companion\virtual\VirtualDeviceManagerInternal.java,com.android.server.companion.virtual.VirtualDeviceManagerInternal$AppsOnVirtualDeviceListener,interface,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\media\tests\EffectsTest\src\com\android\effectstest\VisualizerInstanceSync.java,com.android.effectstest.VisualizerInstanceSync$VisualizerTestHandler,innerclass,4,4,0,4,13,2,0,8,0,0.25,0.0,0.0,2,0,1,0,0,1,2,0,0,0,2,0,0,2,0,0,1,0,2,40,0,0,2,0,0,2,1,7,0,5,4,0,0,0,30,2,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\services\core\java\com\android\server\hdmi\HdmiCecLocalDevicePlayback.java,com.android.server.hdmi.HdmiCecLocalDevicePlayback$Anonymous6$Anonymous7,anonymous,4,4,0,4,4,1,0,8,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,3,0,0,1,0,0,0,0,2,0,0,0,16,-1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\services\tests\powerstatstests\src\com\android\server\power\stats\ScreenPowerCalculatorTest.java,com.android.server.power.stats.ScreenPowerCalculatorTest,class,14,15,1,14,6,1,0,27,0,0.28571433,0.0,0.0,5,0,4,1,0,0,4,0,0,0,7,5,2,5,0,0,7,0,0,150,0,0,0,0,0,1,238,36,105,33,1,0,0,0,58,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\apct-tests\perftests\core\src\android\widget\EditTextCursorMovementPerfTest.java,android.widget.EditTextCursorMovementPerfTest$Anonymous1,anonymous,4,4,0,4,2,1,0,15,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,0,0,0,0,8,2,0,2,1,0,0,0,7,-1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\rs\java\android\renderscript\Font.java,android.renderscript.Font$FontFamily,innerclass,0,0,0,0,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,10,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\java\android\os\HandlerThread.java,android.os.HandlerThread,class,9,16,7,9,21,2,0,17,56,0.85,0.0,0.0,12,0,9,0,3,0,12,0,0,0,5,0,0,2,0,3,0,0,6,87,9,1,5,1,0,0,2,12,0,8,3,0,0,0,135,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\java\android\service\voice\VoiceInteractionSession.java,android.service.voice.VoiceInteractionSession$SafeResultListener,innerclass,4,4,0,4,4,1,0,3,0,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,0,15,0,0,2,0,0,0,0,3,0,3,2,0,0,0,14,10,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\java\android\text\WordSegmentFinder.java,android.text.WordSegmentFinder,class,5,5,0,5,16,2,0,6,0,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,2,0,0,2,0,0,2,0,4,57,8,4,6,0,0,0,8,12,2,6,2,0,0,0,73,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\tests\batterystatstests\BatteryStatsViewer\src\com\android\frameworks\core\batterystatsviewer\BatteryConsumerPickerActivity.java,com.android.frameworks.core.batterystatsviewer.BatteryConsumerPickerActivity$BatteryConsumerViewHolder,innerclass,6,6,0,6,2,2,0,4,0,0.35714287,0.0,0.0,2,0,1,0,0,1,2,0,0,0,7,0,6,1,0,0,1,0,0,23,0,0,0,0,0,0,0,6,0,7,0,0,0,0,21,9,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\tests\coretests\src\android\widget\listview\arrowscroll\ListLastItemPartiallyVisibleTest.java,android.widget.listview.arrowscroll.ListLastItemPartiallyVisibleTest,class,5,5,0,5,7,2,0,15,0,0.4,0.0,0.0,5,0,4,0,1,0,5,0,0,0,2,0,0,2,0,0,0,0,0,35,0,1,0,0,0,8,6,9,5,9,1,0,0,0,53,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\java\android\transition\Slide.java,android.transition.Slide$Anonymous6,anonymous,2,2,0,2,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,2,0,0,0,0,0,6,-1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\java\android\transition\Slide.java,android.transition.Slide$Anonymous4,anonymous,2,2,0,2,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,2,0,0,0,0,0,6,-1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\java\android\app\InstantAppResolverService.java,android.app.InstantAppResolverService$InstantAppResolutionCallback,innerclass,4,4,0,4,3,1,0,3,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,18,0,0,0,1,0,0,0,3,0,3,1,0,0,0,25,25,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\java\android\app\SystemServiceRegistry.java,android.app.SystemServiceRegistry$StaticServiceFetcher,innerclass,5,5,0,5,5,1,0,2,3,0.6666667,0.0,0.0,3,0,3,0,0,0,3,1,1,0,1,0,0,1,0,0,0,0,1,20,2,0,1,1,0,0,0,1,0,1,3,0,0,0,35,1032,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\java\android\transition\Slide.java,android.transition.Slide$Anonymous5,anonymous,2,2,0,2,3,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,1,0,0,0,0,3,4,2,1,0,0,0,9,-1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\java\android\transition\Slide.java,android.transition.Slide$Anonymous2,anonymous,2,2,0,2,3,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,1,0,0,0,0,3,4,2,1,0,0,0,9,-1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\java\android\transition\Slide.java,android.transition.Slide$Anonymous3,anonymous,2,2,0,2,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,2,0,0,0,0,0,6,-1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\services\tests\displayservicetests\src\com\android\server\display\RampAnimatorTest.java,com.android.server.display.RampAnimatorTest$TestObject,innerclass,0,0,0,0,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,10,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\java\android\service\notification\ZenModeConfig.java,android.service.notification.ZenModeConfig$EventInfo,innerclass,2,2,0,2,8,1,0,3,0,0.53571427,0.0,0.0,4,1,4,0,0,0,4,0,0,0,7,3,7,0,0,0,3,0,3,28,5,0,3,0,1,0,3,10,0,9,1,0,0,0,35,9,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\java\android\transition\Slide.java,android.transition.Slide$Anonymous1,anonymous,2,2,0,2,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,2,0,0,0,0,0,6,-1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\packages\SystemUI\src\com\android\systemui\statusbar\connectivity\NetworkControllerImpl.java,com.android.systemui.statusbar.connectivity.NetworkControllerImpl,class,67,79,12,67,218,3,0,176,1030,0.94492793,0.0,0.0,60,3,21,22,1,16,38,0,0,0,69,10,0,61,0,8,43,0,15,925,47,28,55,0,9,96,66,201,35,171,4,8,1,9,326,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\services\core\java\com\android\server\stats\pull\psi\PsiExtractor.java,com.android.server.stats.pull.psi.PsiExtractor,class,6,9,3,6,18,1,0,13,0,0.65000004,0.0,0.0,5,2,3,2,0,0,3,0,0,0,8,7,0,8,0,0,8,0,9,81,8,0,9,1,0,15,16,18,4,13,2,0,1,0,85,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\packages\SystemUI\src\com\android\systemui\media\NotificationPlayer.java,com.android.systemui.media.NotificationPlayer$CmdThread,innerclass,2,2,0,2,9,2,0,6,1,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,35,1,1,1,1,0,4,1,3,1,1,4,0,0,0,21,18,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\services\core\java\com\android\server\am\UserState.java,com.android.server.am.UserState,class,7,14,7,7,26,1,0,15,0,0.7421875,0.0,0.0,8,2,6,0,0,2,8,0,0,0,16,8,14,1,0,1,13,0,11,103,18,0,4,0,0,22,7,19,5,18,1,0,1,0,86,17,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\services\tests\mockingservicestests\src\com\android\server\utils\quota\CountQuotaTrackerTest.java,com.android.server.utils.quota.CountQuotaTrackerTest$CategorizerForTest,innerclass,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,22,8,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\services\core\java\com\android\server\location\injector\LocationPowerSaveModeHelper.java,com.android.server.location.injector.LocationPowerSaveModeHelper,class,3,9,6,3,7,1,2,6,0,0.2,0.0,0.0,5,0,4,0,1,0,5,1,3,0,1,0,0,1,0,0,1,0,0,25,0,1,0,0,0,1,0,1,1,1,1,0,1,0,40,1025,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\java\android\util\Pools.java,android.util.Pools$SimplePool,innerclass,4,4,0,4,10,1,0,1,0,0.125,0.0,0.0,4,0,3,1,0,0,3,0,0,0,2,0,0,2,0,0,1,0,0,39,6,1,1,0,0,3,4,6,1,5,2,0,0,0,37,9,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\services\core\java\com\android\server\content\SyncStorageEngine.java,com.android.server.content.SyncStorageEngine$OnAuthorityRemovedListener,interface,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\libs\WindowManager\Shell\src\com\android\wm\shell\onehanded\OneHandedAccessibilityUtil.java,com.android.wm.shell.onehanded.OneHandedAccessibilityUtil,class,4,7,3,4,6,1,0,13,0,0.59999996,0.0,0.0,5,0,5,0,0,0,5,0,0,0,6,1,0,6,0,0,5,0,0,39,3,0,0,0,0,4,0,8,2,8,1,0,0,0,42,17,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\libs\WindowManager\Shell\tests\unittest\src\com\android\wm\shell\bubbles\BubbleOverflowTest.java,com.android.wm.shell.bubbles.BubbleOverflowTest,class,16,16,0,16,4,2,0,17,0,0.25,0.0,0.0,4,0,4,0,0,0,4,0,0,0,6,0,0,6,0,0,0,0,0,35,0,0,0,0,0,0,0,4,0,6,0,0,0,0,34,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\tests\coretests\src\android\os\IdleHandlerTest.java,android.os.IdleHandlerTest,class,8,8,0,8,4,2,0,1,6,1.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,0,1,0,0,0,1,0,0,155,0,0,0,0,0,0,4,5,0,5,0,4,1,0,16,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\java\android\app\Notification.java,android.app.Notification$Extender,interface,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\tests\coretests\src\com\android\internal\config\sysui\SystemUiSystemPropertiesFlagsTest.java,com.android.internal.config.sysui.SystemUiSystemPropertiesFlagsTest,class,8,9,1,8,7,3,0,10,1,0.5714286,0.0,0.0,7,0,6,1,0,0,6,0,0,0,5,0,0,5,0,0,0,0,0,62,0,0,0,0,0,3,0,6,0,5,0,0,1,0,28,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\services\core\java\com\android\server\inputmethod\StartInputInfo.java,com.android.server.inputmethod.StartInputInfo,class,7,10,3,7,1,1,0,3,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,16,1,0,1,0,15,16,0,1,35,0,0,0,0,0,0,1,16,0,16,0,0,0,0,92,16,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\media\mca\effect\java\android\media\effect\effects\SaturateEffect.java,android.media.effect.effects.SaturateEffect,class,3,3,0,3,1,4,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\java\android\content\res\ThemedResourceCache.java,android.content.res.ThemedResourceCache,class,11,15,4,11,46,1,0,16,50,0.78333336,0.0,0.0,12,0,6,5,1,0,7,1,0,1,5,1,1,4,0,0,1,0,0,124,13,2,25,0,4,0,11,17,2,16,3,0,0,0,117,1024,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\java\com\android\internal\policy\PhoneWindow.java,com.android.internal.policy.PhoneWindow$PanelFeatureState,innerclass,15,15,0,15,30,1,0,20,0,0.8461538,0.0,0.0,11,0,3,0,0,8,11,0,0,0,26,0,1,0,0,25,0,0,0,165,11,0,16,0,1,0,5,29,0,31,2,0,1,0,136,24,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\packages\Vcn\service-b\src\com\android\server\vcn\VcnGatewayConnection.java,com.android.server.vcn.VcnGatewayConnection$RetryTimeoutState,innerclass,10,10,0,10,13,4,0,11,6,0.0,0.0,0.0,4,0,1,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,51,4,0,3,0,1,1,2,4,2,3,2,0,0,0,71,0,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\packages\SystemUI\src\com\android\systemui\qs\TouchAnimator.java,com.android.systemui.qs.TouchAnimator$ListenerAdapter,innerclass,1,1,0,1,3,1,0,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\services\tests\servicestests\src\com\android\server\location\contexthub\ContextHubServiceTest.java,com.android.server.location.contexthub.ContextHubServiceTest,class,13,13,0,13,5,1,0,33,0,0.53333336,0.0,0.0,5,0,5,0,0,0,5,0,0,0,6,2,1,5,0,0,4,0,2,57,0,0,0,0,0,2,2,8,0,10,0,0,0,0,60,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\java\android\view\ScaleGestureDetector.java,android.view.ScaleGestureDetector,class,11,16,5,11,74,1,0,23,160,0.91397864,0.0,0.0,21,0,20,1,0,0,20,0,0,0,31,6,0,31,0,0,10,0,7,252,18,2,15,0,11,1,30,92,18,60,3,1,2,0,260,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\java\android\view\View.java,android.view.View$OnLayoutChangeListener,interface,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\media\java\android\media\tv\TvInputManager.java,android.media.tv.TvInputManager$Session$InputEventHandler,innerclass,5,5,0,5,5,2,0,2,1,0.5,0.0,0.0,2,0,1,0,0,1,2,0,0,0,3,3,3,0,0,0,3,0,0,27,3,0,0,0,0,0,3,3,0,3,1,0,0,0,32,18,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\services\tests\InputMethodSystemServerTests\src\com\android\server\inputmethod\DefaultImeVisibilityApplierTest.java,com.android.server.inputmethod.DefaultImeVisibilityApplierTest,class,18,19,1,18,19,2,0,37,0,0.62222224,0.0,0.0,15,0,13,2,0,0,13,0,0,0,3,0,1,2,0,0,2,0,1,136,1,0,0,0,0,1,6,14,0,13,2,0,0,1,104,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\services\core\java\com\android\server\wm\ImmersiveModeConfirmation.java,com.android.server.wm.ImmersiveModeConfirmation$Anonymous7,anonymous,1,1,0,1,3,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,1,0,1,0,0,1,0,0,0,15,-1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\tests\InputMethodStressTest\src\com\android\inputmethod\stresstest\NotificationTest.java,com.android.inputmethod.stresstest.NotificationTest,class,24,25,1,24,6,1,0,44,0,0.7555556,0.0,0.0,5,1,3,2,0,0,3,0,0,0,18,12,3,15,0,0,12,0,3,66,1,0,1,0,0,11,6,30,0,29,1,0,0,0,80,17,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\java\com\android\internal\view\StandaloneActionMode.java,com.android.internal.view.StandaloneActionMode,class,13,15,2,13,27,2,0,23,54,0.8163265,0.0,0.0,21,0,21,0,0,0,21,0,0,0,7,0,0,7,0,0,0,0,0,87,11,0,4,0,0,0,2,7,0,7,1,0,0,0,50,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\services\core\java\com\android\server\biometrics\sensors\fingerprint\FingerprintUtils.java,com.android.server.biometrics.sensors.fingerprint.FingerprintUtils,class,9,18,9,9,40,1,0,15,114,0.9,0.0,0.0,16,5,13,3,0,0,13,0,0,0,5,3,0,5,0,0,4,0,2,111,13,0,5,0,0,4,0,10,1,8,3,0,0,0,107,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\services\tests\wmtests\src\com\android\server\wm\PersisterQueueTests.java,com.android.server.wm.PersisterQueueTests$FilterableTestItem,innerclass,2,2,0,2,4,2,0,0,0,0.5,0.0,0.0,4,0,2,1,0,1,3,0,0,0,2,0,0,2,0,0,0,0,0,17,2,0,0,0,0,0,0,2,0,2,0,0,0,0,19,10,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\tests\Input\src\com\android\server\input\debug\TouchpadDebugViewTest.java,com.android.server.input.debug.TouchpadDebugViewTest,class,25,25,0,25,9,1,0,51,0,0.5277778,0.0,0.0,9,0,9,0,0,0,9,0,0,0,8,1,0,3,0,5,1,0,0,154,2,0,0,0,5,5,119,55,46,57,1,0,0,3,93,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\java\android\view\textclassifier\TextClassifierEvent.java,android.view.textclassifier.TextClassifierEvent$LanguageDetectionEvent$Builder,innerclass,5,5,0,5,3,2,0,0,3,0.0,0.0,0.0,3,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,18,25,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\services\companion\java\com\android\server\companion\datatransfer\contextsync\CallMetadataSyncData.java,com.android.server.companion.datatransfer.contextsync.CallMetadataSyncData$CallControlRequest,innerclass,0,0,0,0,4,1,0,0,2,0.5,0.0,0.0,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0,0,16,2,0,0,0,0,0,0,2,0,2,0,0,0,0,9,9,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\packages\SystemUI\src\com\android\systemui\statusbar\policy\IndividualSensorPrivacyController.java,com.android.systemui.statusbar.policy.IndividualSensorPrivacyController$Callback,interface,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\packages\SystemUI\multivalentTests\src\com\android\systemui\emergency\EmergencyActivityTest.java,com.android.systemui.emergency.EmergencyActivityTest,class,2,2,0,2,1,2,0,2,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\services\core\java\com\android\server\timedetector\NetworkTimeUpdateService.java,com.android.server.timedetector.NetworkTimeUpdateService$Engine,interface,5,5,0,5,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52,0,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\services\core\java\com\android\server\location\injector\ScreenInteractiveHelper.java,com.android.server.location.injector.ScreenInteractiveHelper$ScreenInteractiveChangedListener,interface,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\java\android\hardware\display\DisplayTopology.java,android.hardware.display.DisplayTopology$TreeNode,innerclass,10,10,0,10,17,1,0,14,25,0.8060606,0.0,0.0,15,1,15,0,0,0,15,0,0,0,11,5,5,6,0,0,9,0,2,86,10,2,0,0,0,7,5,12,1,12,1,1,0,0,94,25,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\java\android\telephony\TelephonyRegistryManager.java,android.telephony.TelephonyRegistryManager$CarrierPrivilegesCallbackWrapper,innerclass,6,6,0,6,3,2,0,9,0,0.0,0.0,0.0,3,0,2,0,0,1,3,0,0,0,2,0,0,2,0,0,2,0,3,16,0,0,0,0,0,0,0,4,0,6,0,0,0,4,21,10,0
C:\Users\lucas\OneDrive\Documentos\Lucas\GitHub\Lab-Experiment-2\Repo-Testados\repo_228\core\java\android\os\VibrationEffect.java,android.os.VibrationEffect,class,26,60,34,26,50,5,4,25,516,0.9744817,0.0,0.0,33,18,33,0,0,0,33,11,0,0,19,19,14,5,0,0,19,0,11,831,26,3,8,0,8,9,38,44,27,42,2,1,10,0,494,1025,0
